Valor (UF),Dormitorios,Banos,sup. construida,sup. Terreno,estacion metro
3.91,2,1,,,"899,811"
6.63,2,1,,,"897,937"
6.83,1,1,,,"897,670"
13.66,2,2,,,"882,640"
17.56,3,2,,,"882,440"
17.56,3,2,,86,"882,349"
13.66,2,1,50,52,"897,235"
21.97,3,3,,154,"896,731"
8.97,1,1,,,"896,372"
13.27,3,2,,,"897,235"
10.93,3,2,,,"897,235"
8,2,1,,,"896,252"
3.9,1,1,,,"898,658"
14.83,3,2,,,"882,830"
11.32,1,1,,,"897,362"
13.66,3,2,,,"898,799"
9.75,3,2,,,"898,799"
17.56,3,2,,80,"882,349"
12.88,2,1,46,50,"882,667"
13.7,1,1,,,"881,755"
18.73,3,2,,,"881,755"
10.93,3,2,,,"898,799"
10.93,2,1,,,"897,235"
8.97,2,1,,,"897,448"
8.19,2,1,,,"897,122"
17.17,2,2,,,"897,220"
17.17,2,2,67,67,"897,362"
11.32,1,1,47,47,"897,362"
8.19,1,1,,,"897,235"
10.93,3,1,,,"895,823"
11.71,3,1,,,"897,694"
15.02,4,2,,,"896,118"
12.49,3,2,,,"895,431"
7.41,2,1,,,"897,484"
46.82,5,4,357,,"881,755"
19.12,3,3,96,,"881,138"
10.34,3,2,,,"898,608"
12.49,3,2,,176,"895,455"
7.8,1,1,,,"897,362"
10.93,3,2,,,"898,899"
8.19,2,2,,,"898,799"
17.56,3,2,80,85,"882,251"
11.71,2,1,,,"896,005"
4.68,1,1,,,"899,233"
17.56,4,2,,,"896,027"
15.61,2,2,,,"882,640"
7.8,3,1,,,"896,679"
13.27,2,2,,,"881,453"
20.29,3,3,117,230,"881,110"
9.75,3,2,,,"896,817"
13.66,2,1,42,44,"881,451"
8.97,2,1,,,"897,010"
19.51,3,3,,,"881,755"
11,2,1,,,"896,925"
12.49,2,2,52,54,"881,451"
9.75,3,2,,,"898,799"
14.05,2,1,,,"882,830"
10.53,3,1,,,"897,235"
13.66,2,1,,,"882,830"
11.51,3,1,42,42,"895,823"
13.66,3,2,65,77,"881,501"
11.71,2,2,,,"897,184"
10.14,3,1,,,"895,823"
78.04,9,2,320,542,"881,755"
11.71,3,2,,,"897,235"
53.08,2,2,220,220,"882,026"
12.88,2,1,60,60,"895,797"
5.85,2,1,,,"894,976"
11.71,2,2,,,"897,235"
8.58,1,1,,,"895,507"
7.8,4,1,,,"898,556"
8.97,1,1,,,"897,184"
9.05,2,2,,,"895,591"
5.85,3,1,,,"897,235"
15.61,3,2,,,"896,112"
17.56,3,2,128,277,"894,671"
5.46,1,1,,,"898,091"
14.05,2,2,,,"897,220"
20.29,2,2,58,60,"882,640"
9.75,2,1,,,"895,092"
14.83,2,1,,,"896,925"
5.07,1,1,,,"897,235"
13.66,3,1,,,"882,385"
12.88,2,2,60,60,"897,220"
11.71,3,1,,,"895,823"
5.85,1,1,,,"898,408"
20.29,3,3,99.9,367,"894,630"
3.51,3,1,,,"898,732"
5.85,1,1,,,"897,600"
8.58,3,1,70,,"895,357"
21.04,3,4,130,440,"897,235"
12.1,2,1,,,"882,830"
6.24,2,1,,,"899,249"
12.88,2,2,,,"896,925"
9.56,3,1,,,"895,823"
11.71,3,2,,,"897,134"
10.53,3,1,90,,"899,297"
11.71,3,2,,,"881,755"
14.83,3,1,58,,"896,372"
13.27,3,2,72,72,"897,184"
6.63,2,2,,,"898,799"
10.93,2,1,,,"895,065"
10.53,1,1,40,40,"897,220"
14.83,3,2,,68,"882,830"
19.63,4,4,140,300,"897,235"
15.25,4,2,120,250,"895,655"
13.73,3,2,90,100,"899,502"
11.34,2,1,52,56,"897,235"
8.6,2,1,45,48,"895,823"
26.13,3,2,185,400,"899,509"
19.7,3,3,140,300,"897,235"
16.46,3,3,,162,"897,235"
15.3,4,2,,,"895,655"
13.73,2,2,,,"898,207"
11.38,4,2,,,"895,746"
13.78,3,2,,,"899,502"
13.72,2,1,,50,"895,065"
11.38,2,1,,,"897,235"
10.05,2,1,,,"897,656"
8.63,2,1,,45,"895,823"
7.84,2,1,,45,"895,823"
6.66,1,1,,,"895,967"
10.53,1,1,40,,"897,220"
13.27,2,2,50,,"895,199"
8.58,3,1,,,"899,356"
9.75,3,1,48,,"895,823"
10.53,3,1,52,,"897,235"
5.46,2,1,35,,"897,045"
7.8,2,1,,,"895,282"
12.49,3,1,,,"895,442"
17.56,2,2,60,,"882,640"
17.56,2,2,60,,"882,640"
5.07,1,1,,,"895,823"
9.75,3,1,,,"897,117"
10.14,1,1,,,"897,391"
12.1,4,2,,150,"899,132"
16.41,3,3,90,162,"897,235"
3.9,4,1,,,"898,732"
9.75,2,1,,,"897,235"
15.61,2,2,60,,"882,640"
14.83,3,2,,200,"895,272"
19.12,4,2,126,,"882,729"
14.05,2,1,,,"882,830"
15.61,2,2,,,"882,640"
9.75,3,1,65,180,"896,723"
16.78,2,2,60,,"882,640"
14.44,2,1,,,"881,453"
10.53,1,1,,,"897,220"
16.78,2,2,60,63,"882,640"
7.02,1,1,,,"882,640"
15.61,2,2,64,,"882,640"
11.71,3,1,55,,"895,199"
11.71,3,2,,200,"894,671"
15.61,2,2,53,,"882,640"
12.49,3,2,62,,"881,755"
9.75,3,1,50,,"897,235"
16.39,3,3,100,180,"896,881"
10.93,2,1,90,130,"897,235"
10.93,1,1,,35,"897,362"
12.49,2,2,,,"897,362"
10.93,1,1,,,"882,640"
11.71,3,1,,,"895,065"
9.36,4,1,,,"897,235"
31.21,3,3,202,,"895,958"
6.63,3,1,,,"897,235"
22,3,3,,,"897,806"
10.93,2,2,,,"897,235"
8.58,3,1,40,40,"895,823"
23.41,3,2,110,110,"881,755"
16.39,2,1,68,68,"881,755"
29.26,3,2,,90,"881,755"
16.39,2,2,,84,"881,969"
14.44,3,2,,62,"881,453"
12.1,2,1,,48,"881,453"
17,2,2,,,"897,235"
15.61,2,2,,,"897,325"
16.78,2,1,,,"897,926"
10.14,3,1,48,48,"896,112"
12.88,2,1,45,45,"897,235"
17.95,3,2,80,80,"897,325"
8.58,2,1,,,"894,407"
12.88,3,2,,,"895,199"
6.24,2,1,,,"897,886"
33.17,5,5,190,700,"881,368"
10.93,3,2,66,,"897,235"
19.12,3,3,96,126,"881,092"
17.56,4,2,120,,"895,064"
13.66,3,3,100,187,"897,235"
12.49,3,2,62,,"897,235"
9.75,6,1,,351,"896,473"
9.75,2,2,,,"898,799"
10.93,3,2,74,,"898,799"
12.88,2,1,,,"897,748"
13.66,2,2,83,,"897,748"
27.31,5,3,165,,"897,235"
16.78,3,2,,,"897,235"
7.8,2,1,52,,"897,443"
11.71,3,2,66,,"894,524"
12.49,4,2,106,,"894,588"
10.53,3,2,,,"897,235"
13.66,4,3,100,,"897,235"
9.75,2,1,60,,"897,235"
9.75,2,3,89,,"897,235"
17.56,3,3,,,"895,826"
14.83,6,2,,,"896,652"
18.73,2,2,70,,"897,362"
15.61,2,1,,,"896,326"
7.8,2,1,,,"897,953"
9.75,3,1,,,"895,337"
15.61,3,2,,,"898,133"
9.75,1,1,,,"896,372"
13.66,4,2,,,"899,268"
17.56,3,2,,,"896,925"
117.05,8,5,498,,"897,461"
15.61,3,2,97,260,"895,437"
23.41,3,2,110,,"881,755"
16.39,2,1,68,,"881,755"
10.93,3,1,60,,"895,823"
12.02,3,2,67,,"897,235"
14.03,3,2,75,,"899,268"
17.04,4,3,130,,"899,268"
18.04,3,2,128,277,"894,675"
10.14,3,1,,,"897,235"
22.05,3,3,,,"898,287"
12.47,2,1,,,"1,659"
7.01,1,1,30,,"1,643"
11.3,2,1,54,,"2,028"
8.18,1,1,31,,"1,259"
12.47,2,2,65,,"2,019"
7.79,1,1,32,,"2,068"
7.79,1,1,30,,"1,934"
10.13,2,1,38,,"1,198"
8.57,1,1,,,"1,190"
9.74,2,1,55,,"1,016"
7.75,1,1,34,,"1,643"
8.18,1,1,,,"1,659"
8.38,1,1,28,,"1,190"
7.4,1,1,25,,"1,934"
8.57,1,1,50,,"2,030"
7.79,1,1,30,,"1,394"
7.79,1,1,30,,"1,016"
13.25,3,2,90,,"1,265"
10.32,2,1,50,,"1,924"
8.18,1,1,,,"1,198"
11.3,3,1,,,707
7.21,1,1,32,,"1,057"
12.86,2,1,52,,"1,279"
11.69,3,1,56,,"1,143"
9.74,1,1,36,,473
12.86,2,1,52,,"1,279"
10.91,3,1,55,,787
8.96,1,1,38,,"1,394"
11.3,2,1,,,"1,006"
14.03,2,2,55,,473
11.69,3,1,45,,787
8.18,1,1,35,,"1,057"
11.69,3,1,47,,"1,143"
7.6,1,1,30,,"1,267"
7.21,1,1,30,,"1,190"
9.74,1,1,31,,"1,263"
6.62,1,1,25,,"1,057"
7.79,1,1,,,"1,016"
7.6,1,1,30,,"1,279"
10.13,2,1,,,"1,198"
7.4,1,1,30,,"1,562"
7.21,1,1,30,,"1,198"
11.69,3,1,,,787
7.79,1,1,35,,"1,190"
7.79,1,1,,,"1,057"
9.35,1,1,40,,398
15.2,2,2,55,,453
11.1,1,1,38,,453
15.39,3,2,68,,359
10.13,1,1,45,,398
7.4,1,1,36,,604
15.59,3,2,57,,543
12.86,2,1,54,,45
10.13,1,1,39,,398
10.91,1,1,34,,246
11.3,3,1,60,,472
14.81,2,2,,,246
15.59,3,2,75,,562
9.74,3,1,,,"1,410"
17.54,2,2,60,,419
11.69,3,1,,,"1,619"
14.82,3,2,75,,307
9.74,2,1,43,,355
8.57,2,1,,,577
15.59,3,2,80,,359
13.64,2,2,60,,34
7.79,1,1,60,,611
13.64,3,2,75,,562
9.35,1,1,40,,577
17.54,2,2,,,"5,115"
17.54,3,2,92,,"2,827"
20.26,3,2,120,,"3,182"
16.76,2,2,83,,"2,603"
25.72,4,4,140,,"3,346"
17.54,3,2,80,,"4,103"
11.69,3,2,65,,"3,344"
14.03,2,1,57,,"1,791"
9.93,3,1,,,"3,618"
9.35,3,1,,,"3,618"
13.64,3,2,70,,"3,050"
9.74,2,2,,,"3,050"
10.52,3,1,52,,"2,935"
14.42,3,2,64,,"1,791"
11.1,3,1,85,,"3,370"
10.94,2,2,,,"89,598"
9.81,1,1,,,"92,142"
9.81,2,1,,,"89,598"
7.84,3,2,,,"95,676"
7.06,1,1,,,"92,142"
11.77,2,2,,,"93,993"
10.98,1,1,,,"90,974"
8.24,1,1,,,"92,667"
9.41,3,2,,,"89,453"
21.57,4,3,,,"90,554"
9.81,1,1,,,"92,142"
12.55,3,1,,,"89,598"
10.2,2,2,,,"96,263"
13.73,3,1,,,"94,204"
12.55,2,2,,,"92,142"
10.9,2,2,,,"91,877"
11.57,2,1,,,"92,142"
11.77,3,2,,,"93,416"
8.63,2,2,,,"92,214"
11.77,2,2,,,"92,142"
5.88,1,1,,,"92,214"
6.67,3,2,,,"89,598"
9.22,2,1,,,"92,142"
10.2,2,2,,,"90,974"
13.73,3,2,,,"92,509"
11.77,3,1,,,"92,142"
11.77,2,2,,,"92,142"
9.02,2,2,,,"89,598"
8.63,2,1,,,"91,704"
10.2,2,2,,,"91,877"
9.02,2,1,,,"89,598"
13.73,2,2,,,"92,142"
8.24,1,1,,,"91,914"
12.75,2,2,,,"89,598"
14.12,3,2,,,"92,142"
13.02,2,2,,,"92,142"
14.99,3,2,,,"92,142"
7.89,1,1,,,"91,914"
9.47,2,1,,,"91,704"
9.47,2,1,,,"91,704"
7.1,2,1,,,"96,263"
10.65,2,2,,,"89,598"
14.99,2,2,,,"92,142"
13.41,3,2,,,"91,914"
7.94,2,1,,,"92,142"
6.15,1,1,,,"91,914"
12.7,2,2,,,"92,142"
9.92,2,1,,,"89,419"
5.95,1,1,,,"92,142"
9.13,2,1,,,"91,914"
14.29,3,2,,,"91,914"
9.52,1,1,,,"93,416"
9.92,2,2,,,"91,877"
9.52,1,1,42,,"92,142"
7.45,1,1,35,35,"92,120"
11.57,4,2,115,150,"95,463"
7.45,2,1,,,"90,395"
6.28,2,1,,,"91,642"
18.04,3,3,104,260,"83,573"
5.49,2,1,,,"95,300"
23.53,3,2,,,"92,667"
11.38,3,2,80,100,"85,839"
10.59,3,2,,,"89,512"
5.1,2,1,,,"92,509"
13.81,4,2,,,"91,704"
9.86,5,2,,,"91,914"
11.04,3,2,,,"93,866"
6.71,3,1,,,"94,466"
8.68,2,1,,,"92,550"
5.92,2,1,,,"91,030"
10.26,4,2,,,"92,546"
14.79,3,2,,,"93,161"
8.68,2,1,,,"92,550"
10.65,3,2,,,"84,342"
5.52,2,1,,,"93,095"
7.34,1,1,,,"93,978"
9.92,1,1,,,"92,667"
14.29,1,1,,,"85,249"
6.75,2,1,,,"92,280"
17.86,3,2,140,320,"94,189"
5.95,2,1,,,"92,667"
6.35,1,1,,,"93,057"
6.75,3,2,,,"94,462"
5.16,2,1,,,"93,095"
13.34,3,2,,,"92,142"
11.77,2,2,,,"92,142"
13.14,3,2,,,"92,142"
9.02,2,2,,,"92,142"
11.57,2,2,,,"92,142"
13.81,3,3,,,"92,142"
10.65,3,1,,,"89,598"
8.33,2,1,,,"89,598"
13.89,3,2,,,"92,509"
9.92,1,1,,,"92,142"
11.91,3,1,,,"92,509"
13.1,3,2,,,"90,554"
13.67,2,2,,,"92,142"
10.94,2,2,,,"92,509"
21.48,3,3,,,"86,149"
10.94,2,1,,,"83,061"
8.98,2,1,,,"89,598"
10.94,2,2,,,"96,263"
12.3,2,2,,,"78,814"
11.72,2,2,,,"91,294"
16.41,4,3,,,"91,489"
10.98,2,2,,,"89,598"
10.2,2,2,,,"91,877"
23.53,3,2,,,"89,285"
13.73,2,2,,,"92,142"
12.88,2,1,,,"92,142"
13.73,2,2,,,"89,475"
9.81,2,1,,,"89,598"
13.73,3,2,,,"89,598"
8.24,1,1,,,"93,941"
9.02,1,1,,,"92,142"
11.77,1,1,,,"92,142"
11.77,2,2,,,"92,142"
13.73,3,2,,,"91,307"
7.45,3,2,,,"89,522"
8.24,2,2,,,"89,522"
14.91,2,2,,,"92,142"
16.47,3,2,,,"96,263"
9.41,1,1,,,"92,142"
11.77,2,1,,,"92,142"
11.77,2,2,,,"89,598"
10.98,3,1,,,"91,704"
10.98,3,2,,,"92,142"
10.98,3,1,70,,"91,741"
13.73,3,2,,,"89,598"
14.51,3,2,,,"89,598"
10.59,2,1,,,"95,653"
27.46,4,3,,,"92,928"
11.77,2,2,,,"92,142"
16.13,3,2,,,"92,964"
16.08,3,2,,,"92,964"
10.98,1,1,,,"89,774"
9.22,1,1,,,"92,142"
13.07,3,2,,,"90,918"
14.12,2,2,,,"92,509"
11.77,2,2,,,"92,142"
9.41,1,1,,,"92,142"
13.14,2,2,,,"92,142"
3.32,3,2,,,"91,846"
11.38,1,1,,,"92,068"
12.94,3,2,,,"91,896"
13.73,2,2,,,"91,958"
11.77,2,2,,,"92,142"
7.06,1,1,,,"89,598"
11.38,1,1,,,"91,799"
11.77,2,2,,,"91,799"
16.14,3,2,,,"92,964"
5.1,4,4,,,"91,846"
10.2,3,2,,,"89,598"
14.12,3,2,,,"93,634"
9.81,1,1,,,"92,608"
11.77,2,2,,,"92,142"
10.59,1,1,,,"92,142"
14.91,3,2,,,"86,280"
13.73,2,2,,,"89,598"
11.77,2,2,,,"91,704"
9.81,3,3,,,"93,675"
12.16,2,2,,,"92,509"
12.75,2,2,,,"91,398"
13.73,2,1,,,"88,572"
10.59,3,1,,,"92,509"
10.98,2,1,,,"89,491"
11.38,2,1,,,"91,401"
13.73,2,2,,,"92,142"
14.91,2,2,,,"92,142"
10.98,2,2,,,"89,419"
12.94,3,2,,,"90,554"
13.73,2,2,,,"91,914"
11.77,2,2,,,"92,142"
11.77,3,2,,,"89,598"
10.2,2,2,,,"89,598"
17.65,3,2,,,"90,752"
17.75,4,2,,,"89,121"
10.26,2,2,,,"89,598"
13.02,2,1,,,"92,142"
11.83,3,2,,,"89,598"
13.81,2,2,,,"92,142"
11.04,3,2,,,"89,598"
9.07,2,2,,,"82,782"
7.49,1,1,,,"93,634"
14.2,3,2,,,"88,155"
21.69,4,3,,,"90,554"
6.31,2,1,,,"90,554"
11.04,2,2,,,"89,598"
9.07,1,1,,,"95,653"
15.38,3,2,,,"92,142"
14.2,1,1,,,"90,974"
9.47,2,1,,,"87,809"
19.72,4,3,,,"94,076"
11.83,3,2,95,,"89,598"
10.65,2,2,,,"89,598"
14.99,2,2,,,"92,142"
21.69,4,3,,,"90,554"
12.16,3,2,,,"89,046"
76.49,4,2,,,"74,192"
19.61,9,3,,,"91,759"
29.47,5,2,,,"93,464"
47.07,3,3,,,"92,397"
12.62,3,3,,,"89,046"
7.89,2,1,,,"94,056"
20.47,6,2,130,,"91,877"
29.58,5,3,,,"88,340"
9.47,2,1,,,"76,742"
11.04,3,2,,,"90,819"
26.99,5,3,,,"90,239"
23.01,4,2,,,"78,067"
13.89,4,2,,,"92,509"
8.98,2,2,,,"89,595"
10.94,2,2,,,"83,061"
19.53,2,2,,,"92,142"
12.11,2,2,,,"89,602"
14.84,3,2,70,,"89,851"
9.76,1,1,,,"92,142"
10.55,1,1,,,"90,974"
6.56,1,1,,,"90,974"
9.76,2,1,,,"90,966"
11.72,3,2,,,"93,416"
14.06,3,2,,,"93,941"
7.81,2,1,,,"90,474"
11.72,2,2,85,,"89,595"
11.33,2,2,,,"90,974"
13.28,3,2,,,"93,302"
11.72,2,2,,,"93,993"
7.03,1,1,,,"92,142"
11.52,1,1,,,"92,142"
11.72,2,2,,,"92,142"
12.89,3,2,80,,"91,353"
11.41,1,1,,,"92,142"
12.08,2,1,85,,93
13.64,3,2,65,,"2,978"
11.69,3,1,55,,"2,676"
13.64,3,2,,,"2,493"
16.37,3,2,70,,"4,239"
21.43,4,3,130,,"3,600"
13.64,3,2,,,"3,004"
17.54,3,3,83,,"6,216"
11.69,3,1,,,"3,685"
18.7,3,3,111,224,"4,354"
14.81,3,2,80,,"2,176"
10.13,3,2,,,"9,261"
17.54,3,3,120,240,"11,287"
12.47,3,2,70,,"7,806"
8.96,2,1,50,,"8,057"
11.69,3,2,,,"7,338"
9.74,1,1,50,,"8,057"
10.91,3,1,,,"8,124"
11.49,3,1,50,,"8,124"
11.69,3,2,,,"19,900"
9.75,3,1,52,,"8,937"
12.88,3,1,,,561
12.1,2,2,,,429
17.17,3,3,90,180,"3,173"
10.62,3,2,50,,"2,576"
13.23,3,2,59,,561
17.91,3,2,111,224,"4,343"
8.56,2,1,55,70,"1,590"
14.79,3,2,70,200,"4,335"
16.74,3,3,100,170,"2,968"
14.79,3,2,75,140,"2,444"
14.79,3,2,90,100,"6,501"
9.73,3,2,90,98,"7,901"
30,3,2,180,5000,"22,628"
22.18,3,3,123,400,"21,475"
15.57,3,2,85,170,"18,961"
19.46,5,2,70,75,"20,810"
15.18,3,2,85,170,"18,961"
9.73,2,2,60,120,"19,332"
11.68,3,1,70,100,"22,089"
19.12,3,2,,,"4,622"
12.49,3,2,,,833
17.56,3,3,80,130,"3,282"
18.34,3,1,,500,"6,335"
17.17,3,2,,200,"19,150"
17.56,3,3,,180,"19,229"
13.66,3,2,75,120,"19,262"
19.51,3,2,105,,"3,081"
8.97,2,2,60,90,"2,190"
15.61,3,3,,200,"1,133"
17.56,3,2,,230,"2,911"
12.49,3,2,,,"1,760"
12.88,3,2,,100,"1,671"
11.71,3,1,51,,"6,893"
39.02,4,3,234.2,524,"7,096"
11.71,3,1,70,105,"9,778"
9.75,2,1,60,,"8,057"
8.17,2,1,45,120,"7,381"
12.49,3,2,70,170,"2,635"
13.66,4,2,80,120,955
17.17,3,3,90,180,"3,173"
15.61,3,2,78,185,"3,358"
13.66,3,2,85,190,"2,690"
9.75,3,1,60,150,"1,109"
7.02,3,1,,32,"420,251"
17.56,4,3,,,"419,569"
10.53,3,1,,,"421,538"
17.56,3,3,91,,"419,569"
16.39,3,3,110,230,"420,433"
16.78,3,3,110,230,"420,433"
8.97,3,1,,,"421,438"
10.14,3,1,,,"418,847"
7.41,3,1,57,57,"418,361"
7.8,1,1,31,31,"420,063"
7.8,1,1,50,50,"419,736"
7.8,1,1,30,33,"421,622"
7.81,3,1,57,57,"418,361"
7.8,1,1,30,30,"420,063"
7.8,1,1,35,70,"421,847"
8.2,1,1,36,36,"420,993"
8.2,1,1,41,42,"422,337"
8.19,3,1,50,52,"419,072"
8.97,1,1,38,38,"422,337"
10.16,2,1,45,45,"422,109"
10.14,2,2,47,49,"419,973"
10.53,2,2,50,50,"421,385"
10.93,1,1,40,40,"422,185"
7.8,1,1,29,29,"420,505"
11.71,2,2,55,55,"422,155"
12.1,2,2,76,76,"417,878"
12.49,2,2,48,54,"421,105"
12.89,4,2,95,99,"422,201"
12.88,2,2,70,70,"422,937"
14.06,2,2,62,62,"422,142"
15.22,3,2,110,110,"422,860"
15.22,3,2,77,77,"422,833"
17.17,4,4,120,120,"423,068"
19.51,4,5,194,270,"417,878"
8.97,1,1,40,43,"422,220"
8.97,1,1,36,36,"420,755"
8.97,1,1,54,55,"420,755"
9.57,1,1,35,35,"421,852"
9.75,3,1,76,76,"421,474"
9.75,1,1,31,38,"422,833"
10.53,2,1,50,50,"422,937"
10.73,1,1,40,43,"422,004"
10.93,1,1,28,28,"422,300"
11.32,3,2,70,75,"418,760"
11.32,2,2,44,46,"421,018"
11.32,2,2,53,53,"422,277"
11.71,3,2,72,80,"417,942"
11.71,3,2,55,55,"421,625"
11.71,3,2,70,82,"421,576"
11.71,2,1,64,64,"422,269"
11.71,2,2,54,60,"422,974"
12.49,2,2,50,55,"421,329"
9.75,1,1,35,35,"421,662"
15.22,3,2,67,67,"422,109"
13.66,2,2,60,63,"420,755"
15.22,3,2,58,61,"422,822"
9.57,3,1,56,150,"426,471"
12.49,4,3,90,100,"420,061"
15.61,3,1,65,100,"421,355"
18.73,5,3,126,200,"421,140"
21.46,3,3,116,260,"419,355"
25.36,5,3,180,380,"418,821"
27.31,4,3,180,500,"424,503"
50.18,4,3,160,400,"422,535"
16.39,3,3,101,180,"417,808"
17.56,4,3,110,240,"420,349"
11.71,2,1,45,45,"421,311"
8.19,3,1,50,50,"432,028"
10.94,2,1,,80,"392,490"
10.14,3,1,,,"385,013"
11.71,3,1,,,"389,644"
9.75,3,1,,74,"389,887"
14.83,3,1,,,"382,213"
9.75,3,1,,,"385,125"
11.71,3,2,,,"387,193"
14.83,3,2,64,,"387,193"
10.53,3,1,,,"390,894"
11.71,2,1,,,"390,596"
12.49,3,1,,,"385,566"
13.66,2,2,,,"382,743"
11.71,3,2,,,"387,437"
10.93,2,1,,165,"382,871"
9.75,2,1,,100,"385,037"
11.71,3,1,,,"390,894"
10.93,3,1,,,"390,894"
13.66,3,2,64,,"387,193"
10.14,3,1,57,,"392,390"
9.75,2,1,,,"392,981"
17.56,2,2,,,"387,853"
20.68,3,3,155,,"387,853"
13.66,4,2,,250,"383,695"
11.71,3,1,55,,"389,644"
11.71,3,1,,,"392,281"
12.49,3,2,,,"385,435"
15.22,3,2,,150,"390,516"
14.83,3,2,,,"389,887"
8.58,2,1,,,"383,807"
17.95,3,2,,245,"390,560"
15.61,4,3,120,,"388,664"
13.66,3,2,,,"387,193"
13.66,3,1,,,"386,626"
11.71,3,2,,144,"385,037"
10.73,3,1,,,"385,037"
14.83,3,1,,84,"389,887"
7.8,3,1,50,200,"389,887"
9.75,2,1,52,140,"381,856"
10.93,3,2,,,"385,037"
11.32,3,2,55,,"386,016"
11.51,3,2,75,220,"385,037"
11.71,3,2,60,130,"386,434"
11.71,3,1,60,180,"386,388"
12.88,3,1,,,"384,188"
13.27,3,1,,,"381,477"
13.66,3,2,66,122,"385,037"
13.66,3,1,70,,"386,388"
15.22,3,2,,,"390,516"
16,4,2,,,"387,300"
17.95,3,2,,83,"386,519"
14.05,3,2,70,,"385,720"
19.51,3,2,98,,"386,519"
9.75,3,1,,,"385,039"
10.93,3,1,,,"390,596"
10.53,3,1,56,,"390,901"
15.61,3,2,70,,"385,720"
13.27,3,2,64,,"387,193"
14.06,3,2,90,,"389,631"
13.67,3,1,70,,"390,524"
12.89,3,1,,,"389,630"
11.71,3,2,55,,"389,887"
12.49,2,2,,,"389,336"
11.71,3,1,,,"387,554"
13.66,3,2,64,,"387,193"
17.56,3,2,,,"387,568"
13.66,3,1,,,"392,281"
15.61,3,2,,,"387,706"
10.14,3,1,50,,"384,481"
12.49,3,1,,,"385,917"
14.05,2,2,66,,"390,340"
15.61,3,2,,,"387,705"
11.32,2,1,60,,"389,735"
9.75,3,1,,,"384,971"
13.66,2,2,,,"390,368"
12.49,3,2,,,"387,193"
11.71,3,1,,,"387,850"
11.71,3,1,51,,"390,596"
15.02,3,1,58,,"390,217"
13.66,2,2,60,,"387,568"
9.75,3,1,50,,"387,566"
11.71,3,1,,,"389,990"
9.75,1,1,,,"390,020"
14.83,3,2,,,"390,093"
14.83,2,2,70,,"385,289"
11.71,3,1,,,"391,122"
15.61,3,2,,,"389,631"
14.44,3,2,83,,"385,289"
11.71,3,1,,,"387,193"
10.93,2,2,65,,"385,367"
10.93,2,1,,,"389,082"
12.88,3,2,66,,"391,122"
11.32,3,1,,,"391,122"
10.14,3,1,55,,"392,390"
10.93,2,1,55,,"384,150"
11.71,3,2,50,,"385,435"
16,3,2,80,,"387,568"
13.17,3,2,,,"385,435"
11.71,3,1,55,,"392,281"
11.32,3,1,54,,"389,630"
11.71,2,1,,,"385,809"
14.44,3,2,63,,"387,574"
12.88,2,2,75,,"388,111"
14.83,3,2,60,,"389,887"
15.22,3,2,68,,"387,574"
12.88,3,2,52,,"389,887"
11.71,3,1,56,,"387,193"
13.66,2,2,,,"386,821"
12.49,2,2,73,,"386,519"
12.49,3,1,56,,"385,720"
11.71,2,1,,,"390,217"
11.71,3,1,55,,"389,644"
14.05,3,2,80,,"385,205"
13.66,2,2,,,"386,878"
13.66,2,1,56,,"389,887"
11.32,3,1,,,"389,887"
13.66,3,1,,,"390,065"
10.93,2,1,54,,"389,887"
14.05,3,2,75,,"385,873"
10.93,3,2,70,,"389,887"
11.71,2,1,,,"387,278"
14.83,3,2,,,"389,631"
9.75,3,1,,,"384,971"
13.27,3,2,63,,"391,042"
12.49,3,1,50,,"388,072"
11.32,2,2,,,"389,887"
15.99,3,2,,,"1,649,650"
15.6,2,2,,,"1,649,579"
10.92,3,2,,,"1,654,602"
13.65,3,1,,,"1,653,826"
15.99,3,1,,75,"1,651,483"
11.31,3,1,,,"1,654,250"
10.53,3,1,,,"1,651,138"
9.75,3,1,,,"1,654,118"
12.48,3,1,,,"1,655,757"
10.53,3,1,,,"1,651,138"
13.65,3,2,,,"1,654,714"
9.75,2,1,,,"1,654,447"
10.53,3,1,,,"1,654,643"
15.6,3,2,,,"1,654,129"
12.48,3,1,,,"1,654,714"
11.7,3,1,,,"1,655,757"
17.55,2,2,104,104,"1,652,906"
9.75,2,1,,,"1,649,294"
13.65,3,1,,,"1,655,757"
11.31,3,1,,,"1,654,643"
11.7,3,1,,,"1,655,757"
11.7,2,1,68,70,"1,651,138"
11.31,2,1,,,"1,649,294"
10.53,2,1,,,"1,650,908"
9.75,2,2,,,"1,650,251"
12.48,3,2,,,"1,654,714"
11.7,3,1,,,"1,649,294"
11.7,3,1,90,90,"1,654,644"
26.14,3,3,,111,"1,651,566"
13.65,3,1,,,"1,655,617"
8.97,3,1,,,"1,654,028"
11.7,3,1,,,"1,649,294"
13.64,3,1,,,"1,655,617"
101.34,2,1,55,,"1,651,138"
11.69,2,1,,,"1,651,138"
9.74,2,1,,,"1,654,538"
14.81,3,1,65,,"1,659,299"
14.42,3,2,,72,"1,651,000"
11.69,2,1,,,"1,649,294"
11.69,3,1,,,"1,655,757"
17.54,2,1,90,,"1,651,439"
11.3,3,1,,,"1,651,138"
16.76,3,2,,,"1,649,395"
26.11,3,1,,,"1,651,566"
19.48,3,2,,,"1,649,400"
8.57,1,1,36,,"1,650,578"
